"TIME","GEO","UNIT","AGE","SEX","Value","Flag and Footnotes"
"2013","European Union - 27 countries (2007-2013)","Percentage","Total","Total","24.6",""
"2013","European Union - 27 countries (2007-2013)","Percentage","Total","Males","23.7",""
"2013","European Union - 27 countries (2007-2013)","Percentage","Total","Females","25.4",""
"2013","European Union - 27 countries (2007-2013)","Percentage","Less than 16 years","Total","27.5",""
"2013","European Union - 27 countries (2007-2013)","Percentage","Less than 16 years","Males","27.6",""
"2013","European Union - 27 countries (2007-2013)","Percentage","Less than 16 years","Females","27.4",""
"2013","European Union - 27 countries (2007-2013)","Percentage","From 16 to 24 years","Total","31.6",""
"2013","European Union - 27 countries (2007-2013)","Percentage","From 16 to 24 years","Males","31.0",""
"2013","European Union - 27 countries (2007-2013)","Percentage","From 16 to 24 years","Females","32.4",""
"2013","European Union - 27 countries (2007-2013)","Percentage","From 25 to 54 years","Total","23.8",""
"2013","European Union - 27 countries (2007-2013)","Percentage","From 25 to 54 years","Males","23.3",""
"2013","European Union - 27 countries (2007-2013)","Percentage","From 25 to 54 years","Females","24.4",""
"2013","European Union - 27 countries (2007-2013)","Percentage","55 years or over","Total","21.7",""
"2013","European Union - 27 countries (2007-2013)","Percentage","55 years or over","Males","19.1",""
"2013","European Union - 27 countries (2007-2013)","Percentage","55 years or over","Females","23.7",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Total","Total","5,518","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Total","Males",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Total","Females",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Total",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Males",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Females",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Total",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Males",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Females",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Total",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Males",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Females",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","55 years or over","Total",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","55 years or over","Males",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","55 years or over","Females",":",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Total","Total","75,065","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Total","Males","35,280","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Total","Females","39,785","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Less than 16 years","Total","13,366","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Less than 16 years","Males","6,990","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Less than 16 years","Females","6,375","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 16 to 24 years","Total","9,691","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 16 to 24 years","Males","4,869","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 16 to 24 years","Females","4,823","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 25 to 54 years","Total","31,434","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 25 to 54 years","Males","15,064","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 25 to 54 years","Females","16,370","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","55 years or over","Total","20,574","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","55 years or over","Males","8,357","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","55 years or over","Females","12,217","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Total","Total","23.0","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Total","Males","22.1","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Total","Females","23.8","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Less than 16 years","Total","24.6","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Less than 16 years","Males","24.8","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Less than 16 years","Females","24.4","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 16 to 24 years","Total","29.8","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 16 to 24 years","Males","29.2","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 16 to 24 years","Females","30.4","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 25 to 54 years","Total","22.9","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 25 to 54 years","Males","22.3","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 25 to 54 years","Females","23.6","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","55 years or over","Total","20.1","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","55 years or over","Males","17.8","e"
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","55 years or over","Females","22.0","e"
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Total","Total","5,486",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Total","Males",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Total","Females",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Total",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Males",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Females",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Total",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Males",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Females",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Total",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Males",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Females",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","55 years or over","Total",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","55 years or over","Males",":",""
"2013","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","55 years or over","Females",":",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","Total","Total","76,684",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","Total","Males","35,979",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","Total","Females","40,705",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","Less than 16 years","Total","13,643",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","Less than 16 years","Males","7,125",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","Less than 16 years","Females","6,518",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","From 16 to 24 years","Total","9,896",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","From 16 to 24 years","Males","4,974",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","From 16 to 24 years","Females","4,922",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","From 25 to 54 years","Total","32,044",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","From 25 to 54 years","Males","15,356",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","From 25 to 54 years","Females","16,688",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","55 years or over","Total","21,101",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","55 years or over","Males","8,523",""
"2013","Euro area - 19 countries  (from 2015)","Thousand persons","55 years or over","Females","12,578",""
"2013","Euro area - 19 countries  (from 2015)","Percentage","Total","Total","23.1",""
"2013","Euro area - 19 countries  (from 2015)","Percentage","Total","Males","22.2",""
"2013","Euro area - 19 countries  (from 2015)","Percentage","Total","Females","24.0",""
"2013","Euro area - 19 countries  (from 2015)","Percentage","Less than 16 years","Total","24.8",""
"2013","Euro area - 19 countries  (from 2015)","Percentage","Less than 16 years","Males","24.9",""
"2013","Euro area - 19 countries  (from 2015)","Percentage","Less than 16 years","Females","24.6",""
"2013","Euro area - 19 countries  (from 2015)","Percentage","From 16 to 24 years","Total","29.9",""
"2013","Euro area - 19 countries  (from 2015)","Percentage","From 16 to 24 years","Males","29.3",""
"2013","Euro area - 19 countries  (from 2015)","Percentage","From 16 to 24 years","Females","30.5",""
